tx_id,ops_count,latency_ms,fee_xrp,routing,compliance
xrpl_tx_26150,1,95,1.2e-05,XRP only,None
xrpl_tx_26151,1,95,1.2e-05,XRP only,None
xrpl_tx_26152,1,95,1.2e-05,XRP only,None
xrpl_tx_26153,1,95,1.2e-05,XRP only,None
xrpl_tx_26154,1,95,1.2e-05,XRP only,None
xrpl_tx_26155,1,95,1.2e-05,XRP only,None
xrpl_tx_26156,1,95,1.2e-05,XRP only,None
xrpl_tx_26157,1,95,1.2e-05,XRP only,None
xrpl_tx_26158,1,95,1.2e-05,XRP only,None
xrpl_tx_26159,1,95,1.2e-05,XRP only,None
xrpl_tx_26160,1,95,1.2e-05,XRP only,None
xrpl_tx_26161,1,95,1.2e-05,XRP only,None
xrpl_tx_26162,1,95,1.2e-05,XRP only,None
xrpl_tx_26163,1,95,1.2e-05,XRP only,None
xrpl_tx_26164,1,95,1.2e-05,XRP only,None
xrpl_tx_26165,1,95,1.2e-05,XRP only,None
xrpl_tx_26166,1,95,1.2e-05,XRP only,None
xrpl_tx_26167,1,95,1.2e-05,XRP only,None
xrpl_tx_26168,1,95,1.2e-05,XRP only,None
xrpl_tx_26169,1,95,1.2e-05,XRP only,None
xrpl_tx_26170,1,95,1.2e-05,XRP only,None
xrpl_tx_26171,1,95,1.2e-05,XRP only,None
xrpl_tx_26172,1,95,1.2e-05,XRP only,None
xrpl_tx_26173,1,95,1.2e-05,XRP only,None
xrpl_tx_26174,1,95,1.2e-05,XRP only,None
xrpl_tx_26175,1,95,1.2e-05,XRP only,None
xrpl_tx_26176,1,95,1.2e-05,XRP only,None
xrpl_tx_26177,1,95,1.2e-05,XRP only,None
xrpl_tx_26178,1,95,1.2e-05,XRP only,None
xrpl_tx_26179,1,95,1.2e-05,XRP only,None
xrpl_tx_26180,1,95,1.2e-05,XRP only,None
xrpl_tx_26181,1,95,1.2e-05,XRP only,None
xrpl_tx_26182,1,95,1.2e-05,XRP only,None
xrpl_tx_26183,1,95,1.2e-05,XRP only,None
xrpl_tx_26184,1,95,1.2e-05,XRP only,None
xrpl_tx_26185,1,95,1.2e-05,XRP only,None
xrpl_tx_26186,1,95,1.2e-05,XRP only,None
xrpl_tx_26187,1,95,1.2e-05,XRP only,None
xrpl_tx_26188,1,95,1.2e-05,XRP only,None
xrpl_tx_26189,1,95,1.2e-05,XRP only,None
xrpl_tx_26190,1,95,1.2e-05,XRP only,None
xrpl_tx_26191,1,95,1.2e-05,XRP only,None
xrpl_tx_26192,1,95,1.2e-05,XRP only,None
xrpl_tx_26193,1,95,1.2e-05,XRP only,None
xrpl_tx_26194,1,95,1.2e-05,XRP only,None
xrpl_tx_26195,1,95,1.2e-05,XRP only,None
xrpl_tx_26196,1,95,1.2e-05,XRP only,None
xrpl_tx_26197,1,95,1.2e-05,XRP only,None
xrpl_tx_26198,1,95,1.2e-05,XRP only,None
xrpl_tx_26199,1,95,1.2e-05,XRP only,None
xrpl_tx_26200,1,95,1.2e-05,XRP only,None
xrpl_tx_26201,1,95,1.2e-05,XRP only,None
xrpl_tx_26202,1,95,1.2e-05,XRP only,None
xrpl_tx_26203,1,95,1.2e-05,XRP only,None
xrpl_tx_26204,1,95,1.2e-05,XRP only,None
xrpl_tx_26205,1,95,1.2e-05,XRP only,None
xrpl_tx_26206,1,95,1.2e-05,XRP only,None
xrpl_tx_26207,1,95,1.2e-05,XRP only,None
xrpl_tx_26208,1,95,1.2e-05,XRP only,None
xrpl_tx_26209,1,95,1.2e-05,XRP only,None
xrpl_tx_26210,1,95,1.2e-05,XRP only,None
xrpl_tx_26211,1,95,1.2e-05,XRP only,None
xrpl_tx_26212,1,95,1.2e-05,XRP only,None
xrpl_tx_26213,1,95,1.2e-05,XRP only,None
xrpl_tx_26214,1,95,1.2e-05,XRP only,None
xrpl_tx_26215,1,95,1.2e-05,XRP only,None
xrpl_tx_26216,1,95,1.2e-05,XRP only,None
xrpl_tx_26217,1,95,1.2e-05,XRP only,None
xrpl_tx_26218,1,95,1.2e-05,XRP only,None
xrpl_tx_26219,1,95,1.2e-05,XRP only,None
xrpl_tx_26220,1,95,1.2e-05,XRP only,None
xrpl_tx_26221,1,95,1.2e-05,XRP only,None
xrpl_tx_26222,1,95,1.2e-05,XRP only,None
xrpl_tx_26223,1,95,1.2e-05,XRP only,None
xrpl_tx_26224,1,95,1.2e-05,XRP only,None
xrpl_tx_26225,1,95,1.2e-05,XRP only,None
xrpl_tx_26226,1,95,1.2e-05,XRP only,None
xrpl_tx_26227,1,95,1.2e-05,XRP only,None
xrpl_tx_26228,1,95,1.2e-05,XRP only,None
xrpl_tx_26229,1,95,1.2e-05,XRP only,None
xrpl_tx_26230,1,95,1.2e-05,XRP only,None
xrpl_tx_26231,1,95,1.2e-05,XRP only,None
xrpl_tx_26232,1,95,1.2e-05,XRP only,None
xrpl_tx_26233,1,95,1.2e-05,XRP only,None
xrpl_tx_26234,1,95,1.2e-05,XRP only,None
xrpl_tx_26235,1,95,1.2e-05,XRP only,None
xrpl_tx_26236,1,95,1.2e-05,XRP only,None
xrpl_tx_26237,1,95,1.2e-05,XRP only,None
xrpl_tx_26238,1,95,1.2e-05,XRP only,None
xrpl_tx_26239,1,95,1.2e-05,XRP only,None
xrpl_tx_26240,1,95,1.2e-05,XRP only,None
xrpl_tx_26241,1,95,1.2e-05,XRP only,None
xrpl_tx_26242,1,95,1.2e-05,XRP only,None
xrpl_tx_26243,1,95,1.2e-05,XRP only,None
xrpl_tx_26244,1,95,1.2e-05,XRP only,None
xrpl_tx_26245,1,95,1.2e-05,XRP only,None
xrpl_tx_26246,1,95,1.2e-05,XRP only,None
xrpl_tx_26247,1,95,1.2e-05,XRP only,None
xrpl_tx_26248,1,95,1.2e-05,XRP only,None
xrpl_tx_26249,1,95,1.2e-05,XRP only,None
xrpl_tx_26250,1,95,1.2e-05,XRP only,None
xrpl_tx_26251,1,95,1.2e-05,XRP only,None
xrpl_tx_26252,1,95,1.2e-05,XRP only,None
xrpl_tx_26253,1,95,1.2e-05,XRP only,None
xrpl_tx_26254,1,95,1.2e-05,XRP only,None
xrpl_tx_26255,1,95,1.2e-05,XRP only,None
xrpl_tx_26256,1,95,1.2e-05,XRP only,None
xrpl_tx_26257,1,95,1.2e-05,XRP only,None
xrpl_tx_26258,1,95,1.2e-05,XRP only,None
xrpl_tx_26259,1,95,1.2e-05,XRP only,None
xrpl_tx_26260,1,95,1.2e-05,XRP only,None
xrpl_tx_26261,1,95,1.2e-05,XRP only,None
xrpl_tx_26262,1,95,1.2e-05,XRP only,None
xrpl_tx_26263,1,95,1.2e-05,XRP only,None
xrpl_tx_26264,1,95,1.2e-05,XRP only,None
xrpl_tx_26265,1,95,1.2e-05,XRP only,None
xrpl_tx_26266,1,95,1.2e-05,XRP only,None
xrpl_tx_26267,1,95,1.2e-05,XRP only,None
xrpl_tx_26268,1,95,1.2e-05,XRP only,None
xrpl_tx_26269,1,95,1.2e-05,XRP only,None
xrpl_tx_26270,1,95,1.2e-05,XRP only,None
xrpl_tx_26271,1,95,1.2e-05,XRP only,None
xrpl_tx_26272,1,95,1.2e-05,XRP only,None
xrpl_tx_26273,1,95,1.2e-05,XRP only,None
xrpl_tx_26274,1,95,1.2e-05,XRP only,None
xrpl_tx_26275,1,95,1.2e-05,XRP only,None
xrpl_tx_26276,1,95,1.2e-05,XRP only,None
xrpl_tx_26277,1,95,1.2e-05,XRP only,None
xrpl_tx_26278,1,95,1.2e-05,XRP only,None
xrpl_tx_26279,1,95,1.2e-05,XRP only,None
xrpl_tx_26280,1,95,1.2e-05,XRP only,None
xrpl_tx_26281,1,95,1.2e-05,XRP only,None
xrpl_tx_26282,1,95,1.2e-05,XRP only,None
xrpl_tx_26283,1,95,1.2e-05,XRP only,None
xrpl_tx_26284,1,95,1.2e-05,XRP only,None
xrpl_tx_26285,1,95,1.2e-05,XRP only,None
xrpl_tx_26286,1,95,1.2e-05,XRP only,None
xrpl_tx_26287,1,95,1.2e-05,XRP only,None
xrpl_tx_26288,1,95,1.2e-05,XRP only,None
xrpl_tx_26289,1,95,1.2e-05,XRP only,None
xrpl_tx_26290,1,95,1.2e-05,XRP only,None
xrpl_tx_26291,1,95,1.2e-05,XRP only,None
xrpl_tx_26292,1,95,1.2e-05,XRP only,None
xrpl_tx_26293,1,95,1.2e-05,XRP only,None
xrpl_tx_26294,1,95,1.2e-05,XRP only,None
xrpl_tx_26295,1,95,1.2e-05,XRP only,None
xrpl_tx_26296,1,95,1.2e-05,XRP only,None
xrpl_tx_26297,1,95,1.2e-05,XRP only,None
xrpl_tx_26298,1,95,1.2e-05,XRP only,None
xrpl_tx_26299,1,95,1.2e-05,XRP only,None
xrpl_tx_26300,1,95,1.2e-05,XRP only,None
xrpl_tx_26301,1,95,1.2e-05,XRP only,None
xrpl_tx_26302,1,95,1.2e-05,XRP only,None
xrpl_tx_26303,1,95,1.2e-05,XRP only,None
xrpl_tx_26304,1,95,1.2e-05,XRP only,None
xrpl_tx_26305,1,95,1.2e-05,XRP only,None
xrpl_tx_26306,1,95,1.2e-05,XRP only,None
xrpl_tx_26307,1,95,1.2e-05,XRP only,None
xrpl_tx_26308,1,95,1.2e-05,XRP only,None
xrpl_tx_26309,1,95,1.2e-05,XRP only,None
xrpl_tx_26310,1,95,1.2e-05,XRP only,None
xrpl_tx_26311,1,95,1.2e-05,XRP only,None
xrpl_tx_26312,1,95,1.2e-05,XRP only,None
xrpl_tx_26313,1,95,1.2e-05,XRP only,None
xrpl_tx_26314,1,95,1.2e-05,XRP only,None
xrpl_tx_26315,1,95,1.2e-05,XRP only,None
xrpl_tx_26316,1,95,1.2e-05,XRP only,None
xrpl_tx_26317,1,95,1.2e-05,XRP only,None
xrpl_tx_26318,1,95,1.2e-05,XRP only,None
xrpl_tx_26319,1,95,1.2e-05,XRP only,None
xrpl_tx_26320,1,95,1.2e-05,XRP only,None
xrpl_tx_26321,1,95,1.2e-05,XRP only,None
xrpl_tx_26322,1,95,1.2e-05,XRP only,None
xrpl_tx_26323,1,95,1.2e-05,XRP only,None
xrpl_tx_26324,1,95,1.2e-05,XRP only,None
xrpl_tx_26325,1,95,1.2e-05,XRP only,None
xrpl_tx_26326,1,95,1.2e-05,XRP only,None
xrpl_tx_26327,1,95,1.2e-05,XRP only,None
xrpl_tx_26328,1,95,1.2e-05,XRP only,None
xrpl_tx_26329,1,95,1.2e-05,XRP only,None
xrpl_tx_26330,1,95,1.2e-05,XRP only,None
xrpl_tx_26331,1,95,1.2e-05,XRP only,None
xrpl_tx_26332,1,95,1.2e-05,XRP only,None
xrpl_tx_26333,1,95,1.2e-05,XRP only,None
xrpl_tx_26334,1,95,1.2e-05,XRP only,None
xrpl_tx_26335,1,95,1.2e-05,XRP only,None
xrpl_tx_26336,1,95,1.2e-05,XRP only,None
xrpl_tx_26337,1,95,1.2e-05,XRP only,None
xrpl_tx_26338,1,95,1.2e-05,XRP only,None
xrpl_tx_26339,1,95,1.2e-05,XRP only,None
xrpl_tx_26340,1,95,1.2e-05,XRP only,None
xrpl_tx_26341,1,95,1.2e-05,XRP only,None
xrpl_tx_26342,1,95,1.2e-05,XRP only,None
xrpl_tx_26343,1,95,1.2e-05,XRP only,None
xrpl_tx_26344,1,95,1.2e-05,XRP only,None
xrpl_tx_26345,1,95,1.2e-05,XRP only,None
xrpl_tx_26346,1,95,1.2e-05,XRP only,None
xrpl_tx_26347,1,95,1.2e-05,XRP only,None
xrpl_tx_26348,1,95,1.2e-05,XRP only,None
xrpl_tx_26349,1,95,1.2e-05,XRP only,None
xrpl_tx_26350,1,95,1.2e-05,XRP only,None
xrpl_tx_26351,1,95,1.2e-05,XRP only,None
xrpl_tx_26352,1,95,1.2e-05,XRP only,None
xrpl_tx_26353,1,95,1.2e-05,XRP only,None
xrpl_tx_26354,1,95,1.2e-05,XRP only,None
xrpl_tx_26355,1,95,1.2e-05,XRP only,None
xrpl_tx_26356,1,95,1.2e-05,XRP only,None
xrpl_tx_26357,1,95,1.2e-05,XRP only,None
xrpl_tx_26358,1,95,1.2e-05,XRP only,None
xrpl_tx_26359,1,95,1.2e-05,XRP only,None
xrpl_tx_26360,1,95,1.2e-05,XRP only,None
xrpl_tx_26361,1,95,1.2e-05,XRP only,None
xrpl_tx_26362,1,95,1.2e-05,XRP only,None
xrpl_tx_26363,1,95,1.2e-05,XRP only,None
xrpl_tx_26364,1,95,1.2e-05,XRP only,None
xrpl_tx_26365,1,95,1.2e-05,XRP only,None
xrpl_tx_26366,1,95,1.2e-05,XRP only,None
xrpl_tx_26367,1,95,1.2e-05,XRP only,None
xrpl_tx_26368,1,95,1.2e-05,XRP only,None
xrpl_tx_26369,1,95,1.2e-05,XRP only,None
xrpl_tx_26370,1,95,1.2e-05,XRP only,None
xrpl_tx_26371,1,95,1.2e-05,XRP only,None
xrpl_tx_26372,1,95,1.2e-05,XRP only,None
xrpl_tx_26373,1,95,1.2e-05,XRP only,None
xrpl_tx_26374,1,95,1.2e-05,XRP only,None
xrpl_tx_26375,1,95,1.2e-05,XRP only,None
xrpl_tx_26376,1,95,1.2e-05,XRP only,None
xrpl_tx_26377,1,95,1.2e-05,XRP only,None
xrpl_tx_26378,1,95,1.2e-05,XRP only,None
xrpl_tx_26379,1,95,1.2e-05,XRP only,None
xrpl_tx_26380,1,95,1.2e-05,XRP only,None
xrpl_tx_26381,1,95,1.2e-05,XRP only,None
xrpl_tx_26382,1,95,1.2e-05,XRP only,None
xrpl_tx_26383,1,95,1.2e-05,XRP only,None
xrpl_tx_26384,1,95,1.2e-05,XRP only,None
xrpl_tx_26385,1,95,1.2e-05,XRP only,None
xrpl_tx_26386,1,95,1.2e-05,XRP only,None
xrpl_tx_26387,1,95,1.2e-05,XRP only,None
xrpl_tx_26388,1,95,1.2e-05,XRP only,None
xrpl_tx_26389,1,95,1.2e-05,XRP only,None
xrpl_tx_26390,1,95,1.2e-05,XRP only,None
xrpl_tx_26391,1,95,1.2e-05,XRP only,None
xrpl_tx_26392,1,95,1.2e-05,XRP only,None
xrpl_tx_26393,1,95,1.2e-05,XRP only,None
xrpl_tx_26394,1,95,1.2e-05,XRP only,None
xrpl_tx_26395,1,95,1.2e-05,XRP only,None
xrpl_tx_26396,1,95,1.2e-05,XRP only,None
xrpl_tx_26397,1,95,1.2e-05,XRP only,None
xrpl_tx_26398,1,95,1.2e-05,XRP only,None
xrpl_tx_26399,1,95,1.2e-05,XRP only,None
xrpl_tx_26400,1,95,1.2e-05,XRP only,None
xrpl_tx_26401,1,95,1.2e-05,XRP only,None
xrpl_tx_26402,1,95,1.2e-05,XRP only,None
xrpl_tx_26403,1,95,1.2e-05,XRP only,None
xrpl_tx_26404,1,95,1.2e-05,XRP only,None
xrpl_tx_26405,1,95,1.2e-05,XRP only,None
xrpl_tx_26406,1,95,1.2e-05,XRP only,None
xrpl_tx_26407,1,95,1.2e-05,XRP only,None
xrpl_tx_26408,1,95,1.2e-05,XRP only,None
xrpl_tx_26409,1,95,1.2e-05,XRP only,None
xrpl_tx_26410,1,95,1.2e-05,XRP only,None
xrpl_tx_26411,1,95,1.2e-05,XRP only,None
xrpl_tx_26412,1,95,1.2e-05,XRP only,None
xrpl_tx_26413,1,95,1.2e-05,XRP only,None
xrpl_tx_26414,1,95,1.2e-05,XRP only,None
xrpl_tx_26415,1,95,1.2e-05,XRP only,None
xrpl_tx_26416,1,95,1.2e-05,XRP only,None
xrpl_tx_26417,1,95,1.2e-05,XRP only,None
xrpl_tx_26418,1,95,1.2e-05,XRP only,None
xrpl_tx_26419,1,95,1.2e-05,XRP only,None
xrpl_tx_26420,1,95,1.2e-05,XRP only,None
xrpl_tx_26421,1,95,1.2e-05,XRP only,None
xrpl_tx_26422,1,95,1.2e-05,XRP only,None
xrpl_tx_26423,1,95,1.2e-05,XRP only,None
xrpl_tx_26424,1,95,1.2e-05,XRP only,None
xrpl_tx_26425,1,95,1.2e-05,XRP only,None
xrpl_tx_26426,1,95,1.2e-05,XRP only,None
xrpl_tx_26427,1,95,1.2e-05,XRP only,None
xrpl_tx_26428,1,95,1.2e-05,XRP only,None
xrpl_tx_26429,1,95,1.2e-05,XRP only,None
xrpl_tx_26430,1,95,1.2e-05,XRP only,None
xrpl_tx_26431,1,95,1.2e-05,XRP only,None
xrpl_tx_26432,1,95,1.2e-05,XRP only,None
xrpl_tx_26433,1,95,1.2e-05,XRP only,None
xrpl_tx_26434,1,95,1.2e-05,XRP only,None
xrpl_tx_26435,1,95,1.2e-05,XRP only,None
xrpl_tx_26436,1,95,1.2e-05,XRP only,None
xrpl_tx_26437,1,95,1.2e-05,XRP only,None
xrpl_tx_26438,1,95,1.2e-05,XRP only,None
xrpl_tx_26439,1,95,1.2e-05,XRP only,None
xrpl_tx_26440,1,95,1.2e-05,XRP only,None
xrpl_tx_26441,1,95,1.2e-05,XRP only,None
xrpl_tx_26442,1,95,1.2e-05,XRP only,None
xrpl_tx_26443,1,95,1.2e-05,XRP only,None
xrpl_tx_26444,1,95,1.2e-05,XRP only,None
xrpl_tx_26445,1,95,1.2e-05,XRP only,None
xrpl_tx_26446,1,95,1.2e-05,XRP only,None
xrpl_tx_26447,1,95,1.2e-05,XRP only,None
xrpl_tx_26448,1,95,1.2e-05,XRP only,None
xrpl_tx_26449,1,95,1.2e-05,XRP only,None
xrpl_tx_26450,1,95,1.2e-05,XRP only,None
xrpl_tx_26451,1,95,1.2e-05,XRP only,None
xrpl_tx_26452,1,95,1.2e-05,XRP only,None
xrpl_tx_26453,1,95,1.2e-05,XRP only,None
xrpl_tx_26454,1,95,1.2e-05,XRP only,None
xrpl_tx_26455,1,95,1.2e-05,XRP only,None
xrpl_tx_26456,1,95,1.2e-05,XRP only,None
xrpl_tx_26457,1,95,1.2e-05,XRP only,None
xrpl_tx_26458,1,95,1.2e-05,XRP only,None
xrpl_tx_26459,1,95,1.2e-05,XRP only,None
xrpl_tx_26460,1,95,1.2e-05,XRP only,None
xrpl_tx_26461,1,95,1.2e-05,XRP only,None
xrpl_tx_26462,1,95,1.2e-05,XRP only,None
xrpl_tx_26463,1,95,1.2e-05,XRP only,None
xrpl_tx_26464,1,95,1.2e-05,XRP only,None
xrpl_tx_26465,1,95,1.2e-05,XRP only,None
xrpl_tx_26466,1,95,1.2e-05,XRP only,None
xrpl_tx_26467,1,95,1.2e-05,XRP only,None
xrpl_tx_26468,1,95,1.2e-05,XRP only,None
xrpl_tx_26469,1,95,1.2e-05,XRP only,None
xrpl_tx_26470,1,95,1.2e-05,XRP only,None
xrpl_tx_26471,1,95,1.2e-05,XRP only,None
xrpl_tx_26472,1,95,1.2e-05,XRP only,None
xrpl_tx_26473,1,95,1.2e-05,XRP only,None
xrpl_tx_26474,1,95,1.2e-05,XRP only,None
xrpl_tx_26475,1,95,1.2e-05,XRP only,None
xrpl_tx_26476,1,95,1.2e-05,XRP only,None
xrpl_tx_26477,1,95,1.2e-05,XRP only,None
xrpl_tx_26478,1,95,1.2e-05,XRP only,None
xrpl_tx_26479,1,95,1.2e-05,XRP only,None
xrpl_tx_26480,1,95,1.2e-05,XRP only,None
xrpl_tx_26481,1,95,1.2e-05,XRP only,None
xrpl_tx_26482,1,95,1.2e-05,XRP only,None
xrpl_tx_26483,1,95,1.2e-05,XRP only,None
xrpl_tx_26484,1,95,1.2e-05,XRP only,None
xrpl_tx_26485,1,95,1.2e-05,XRP only,None
xrpl_tx_26486,1,95,1.2e-05,XRP only,None
xrpl_tx_26487,1,95,1.2e-05,XRP only,None
xrpl_tx_26488,1,95,1.2e-05,XRP only,None
xrpl_tx_26489,1,95,1.2e-05,XRP only,None
xrpl_tx_26490,1,95,1.2e-05,XRP only,None
xrpl_tx_26491,1,95,1.2e-05,XRP only,None
xrpl_tx_26492,1,95,1.2e-05,XRP only,None
xrpl_tx_26493,1,95,1.2e-05,XRP only,None
xrpl_tx_26494,1,95,1.2e-05,XRP only,None
xrpl_tx_26495,1,95,1.2e-05,XRP only,None
xrpl_tx_26496,1,95,1.2e-05,XRP only,None
xrpl_tx_26497,1,95,1.2e-05,XRP only,None
xrpl_tx_26498,1,95,1.2e-05,XRP only,None
xrpl_tx_26499,1,95,1.2e-05,XRP only,None
xrpl_tx_26500,1,95,1.2e-05,XRP only,None
xrpl_tx_26501,1,95,1.2e-05,XRP only,None
xrpl_tx_26502,1,95,1.2e-05,XRP only,None
xrpl_tx_26503,1,95,1.2e-05,XRP only,None
xrpl_tx_26504,1,95,1.2e-05,XRP only,None
xrpl_tx_26505,1,95,1.2e-05,XRP only,None
xrpl_tx_26506,1,95,1.2e-05,XRP only,None
xrpl_tx_26507,1,95,1.2e-05,XRP only,None
xrpl_tx_26508,1,95,1.2e-05,XRP only,None
xrpl_tx_26509,1,95,1.2e-05,XRP only,None
xrpl_tx_26510,1,95,1.2e-05,XRP only,None
xrpl_tx_26511,1,95,1.2e-05,XRP only,None
xrpl_tx_26512,1,95,1.2e-05,XRP only,None
xrpl_tx_26513,1,95,1.2e-05,XRP only,None
xrpl_tx_26514,1,95,1.2e-05,XRP only,None
xrpl_tx_26515,1,95,1.2e-05,XRP only,None
xrpl_tx_26516,1,95,1.2e-05,XRP only,None
xrpl_tx_26517,1,95,1.2e-05,XRP only,None
xrpl_tx_26518,1,95,1.2e-05,XRP only,None
xrpl_tx_26519,1,95,1.2e-05,XRP only,None
xrpl_tx_26520,1,95,1.2e-05,XRP only,None
xrpl_tx_26521,1,95,1.2e-05,XRP only,None
xrpl_tx_26522,1,95,1.2e-05,XRP only,None
xrpl_tx_26523,1,95,1.2e-05,XRP only,None
xrpl_tx_26524,1,95,1.2e-05,XRP only,None
xrpl_tx_26525,1,95,1.2e-05,XRP only,None
xrpl_tx_26526,1,95,1.2e-05,XRP only,None
xrpl_tx_26527,1,95,1.2e-05,XRP only,None
xrpl_tx_26528,1,95,1.2e-05,XRP only,None
xrpl_tx_26529,1,95,1.2e-05,XRP only,None
xrpl_tx_26530,1,95,1.2e-05,XRP only,None
xrpl_tx_26531,1,95,1.2e-05,XRP only,None
xrpl_tx_26532,1,95,1.2e-05,XRP only,None
xrpl_tx_26533,1,95,1.2e-05,XRP only,None
xrpl_tx_26534,1,95,1.2e-05,XRP only,None
xrpl_tx_26535,1,95,1.2e-05,XRP only,None
xrpl_tx_26536,1,95,1.2e-05,XRP only,None
xrpl_tx_26537,1,95,1.2e-05,XRP only,None
xrpl_tx_26538,1,95,1.2e-05,XRP only,None
xrpl_tx_26539,1,95,1.2e-05,XRP only,None
xrpl_tx_26540,1,95,1.2e-05,XRP only,None
xrpl_tx_26541,1,95,1.2e-05,XRP only,None
xrpl_tx_26542,1,95,1.2e-05,XRP only,None
xrpl_tx_26543,1,95,1.2e-05,XRP only,None
xrpl_tx_26544,1,95,1.2e-05,XRP only,None
xrpl_tx_26545,1,95,1.2e-05,XRP only,None
xrpl_tx_26546,1,95,1.2e-05,XRP only,None
xrpl_tx_26547,1,95,1.2e-05,XRP only,None
xrpl_tx_26548,1,95,1.2e-05,XRP only,None
xrpl_tx_26549,1,95,1.2e-05,XRP only,None
xrpl_tx_26550,1,95,1.2e-05,XRP only,None
xrpl_tx_26551,1,95,1.2e-05,XRP only,None
xrpl_tx_26552,1,95,1.2e-05,XRP only,None
xrpl_tx_26553,1,95,1.2e-05,XRP only,None
xrpl_tx_26554,1,95,1.2e-05,XRP only,None
xrpl_tx_26555,1,95,1.2e-05,XRP only,None
xrpl_tx_26556,1,95,1.2e-05,XRP only,None
xrpl_tx_26557,1,95,1.2e-05,XRP only,None
xrpl_tx_26558,1,95,1.2e-05,XRP only,None
xrpl_tx_26559,1,95,1.2e-05,XRP only,None
xrpl_tx_26560,1,95,1.2e-05,XRP only,None
xrpl_tx_26561,1,95,1.2e-05,XRP only,None
xrpl_tx_26562,1,95,1.2e-05,XRP only,None
xrpl_tx_26563,1,95,1.2e-05,XRP only,None
xrpl_tx_26564,1,95,1.2e-05,XRP only,None
xrpl_tx_26565,1,95,1.2e-05,XRP only,None
xrpl_tx_26566,1,95,1.2e-05,XRP only,None
xrpl_tx_26567,1,95,1.2e-05,XRP only,None
xrpl_tx_26568,1,95,1.2e-05,XRP only,None
xrpl_tx_26569,1,95,1.2e-05,XRP only,None
xrpl_tx_26570,1,95,1.2e-05,XRP only,None
xrpl_tx_26571,1,95,1.2e-05,XRP only,None
xrpl_tx_26572,1,95,1.2e-05,XRP only,None
xrpl_tx_26573,1,95,1.2e-05,XRP only,None
xrpl_tx_26574,1,95,1.2e-05,XRP only,None
xrpl_tx_26575,1,95,1.2e-05,XRP only,None
xrpl_tx_26576,1,95,1.2e-05,XRP only,None
xrpl_tx_26577,1,95,1.2e-05,XRP only,None
xrpl_tx_26578,1,95,1.2e-05,XRP only,None
xrpl_tx_26579,1,95,1.2e-05,XRP only,None
xrpl_tx_26580,1,95,1.2e-05,XRP only,None
xrpl_tx_26581,1,95,1.2e-05,XRP only,None
xrpl_tx_26582,1,95,1.2e-05,XRP only,None
xrpl_tx_26583,1,95,1.2e-05,XRP only,None
xrpl_tx_26584,1,95,1.2e-05,XRP only,None
xrpl_tx_26585,1,95,1.2e-05,XRP only,None
xrpl_tx_26586,1,95,1.2e-05,XRP only,None
xrpl_tx_26587,1,95,1.2e-05,XRP only,None
xrpl_tx_26588,1,95,1.2e-05,XRP only,None
xrpl_tx_26589,1,95,1.2e-05,XRP only,None
xrpl_tx_26590,1,95,1.2e-05,XRP only,None
xrpl_tx_26591,1,95,1.2e-05,XRP only,None
xrpl_tx_26592,1,95,1.2e-05,XRP only,None
xrpl_tx_26593,1,95,1.2e-05,XRP only,None
xrpl_tx_26594,1,95,1.2e-05,XRP only,None
xrpl_tx_26595,1,95,1.2e-05,XRP only,None
xrpl_tx_26596,1,95,1.2e-05,XRP only,None
xrpl_tx_26597,1,95,1.2e-05,XRP only,None
xrpl_tx_26598,1,95,1.2e-05,XRP only,None
xrpl_tx_26599,1,95,1.2e-05,XRP only,None
xrpl_tx_26600,1,95,1.2e-05,XRP only,None
xrpl_tx_26601,1,95,1.2e-05,XRP only,None
xrpl_tx_26602,1,95,1.2e-05,XRP only,None
xrpl_tx_26603,1,95,1.2e-05,XRP only,None
xrpl_tx_26604,1,95,1.2e-05,XRP only,None
xrpl_tx_26605,1,95,1.2e-05,XRP only,None
xrpl_tx_26606,1,95,1.2e-05,XRP only,None
xrpl_tx_26607,1,95,1.2e-05,XRP only,None
xrpl_tx_26608,1,95,1.2e-05,XRP only,None
xrpl_tx_26609,1,95,1.2e-05,XRP only,None
xrpl_tx_26610,1,95,1.2e-05,XRP only,None
xrpl_tx_26611,1,95,1.2e-05,XRP only,None
xrpl_tx_26612,1,95,1.2e-05,XRP only,None
xrpl_tx_26613,1,95,1.2e-05,XRP only,None
xrpl_tx_26614,1,95,1.2e-05,XRP only,None
xrpl_tx_26615,1,95,1.2e-05,XRP only,None
xrpl_tx_26616,1,95,1.2e-05,XRP only,None
xrpl_tx_26617,1,95,1.2e-05,XRP only,None
xrpl_tx_26618,1,95,1.2e-05,XRP only,None
xrpl_tx_26619,1,95,1.2e-05,XRP only,None
xrpl_tx_26620,1,95,1.2e-05,XRP only,None
xrpl_tx_26621,1,95,1.2e-05,XRP only,None
xrpl_tx_26622,1,95,1.2e-05,XRP only,None
xrpl_tx_26623,1,95,1.2e-05,XRP only,None
xrpl_tx_26624,1,95,1.2e-05,XRP only,None
xrpl_tx_26625,1,95,1.2e-05,XRP only,None
xrpl_tx_26626,1,95,1.2e-05,XRP only,None
xrpl_tx_26627,1,95,1.2e-05,XRP only,None
xrpl_tx_26628,1,95,1.2e-05,XRP only,None
xrpl_tx_26629,1,95,1.2e-05,XRP only,None
xrpl_tx_26630,1,95,1.2e-05,XRP only,None
