tx_id,route_used,latency_ms,fee_xlm,compliance_passed
stratx_38570,EURC,75,8e-05,True
stratx_38571,XLM,75,8.2e-05,True
stratx_38572,USDC,75,8.4e-05,True
stratx_38573,EURC,75,8.6e-05,True
stratx_38574,XLM,75,8.8e-05,True
stratx_38575,USDC,75,9e-05,True
stratx_38576,EURC,75,9.2e-05,True
stratx_38577,XLM,75,9.4e-05,True
stratx_38578,USDC,75,9.6e-05,True
stratx_38579,EURC,75,9.8e-05,True
stratx_38580,XLM,75,8e-05,True
stratx_38581,USDC,75,8.2e-05,True
stratx_38582,EURC,75,8.4e-05,True
stratx_38583,XLM,75,8.6e-05,True
stratx_38584,USDC,75,8.8e-05,True
stratx_38585,EURC,75,9e-05,True
stratx_38586,XLM,75,9.2e-05,True
stratx_38587,USDC,75,9.4e-05,True
stratx_38588,EURC,75,9.6e-05,True
stratx_38589,XLM,75,9.8e-05,True
stratx_38590,USDC,75,8e-05,True
stratx_38591,EURC,75,8.2e-05,True
stratx_38592,XLM,75,8.4e-05,True
stratx_38593,USDC,75,8.6e-05,True
stratx_38594,EURC,75,8.8e-05,True
stratx_38595,XLM,75,9e-05,True
stratx_38596,USDC,75,9.2e-05,True
stratx_38597,EURC,75,9.4e-05,True
stratx_38598,XLM,75,9.6e-05,True
stratx_38599,USDC,75,9.8e-05,True
stratx_38600,EURC,75,8e-05,True
stratx_38601,XLM,75,8.2e-05,True
stratx_38602,USDC,75,8.4e-05,True
stratx_38603,EURC,75,8.6e-05,True
stratx_38604,XLM,75,8.8e-05,True
stratx_38605,USDC,75,9e-05,True
stratx_38606,EURC,75,9.2e-05,True
stratx_38607,XLM,75,9.4e-05,True
stratx_38608,USDC,75,9.6e-05,True
stratx_38609,EURC,75,9.8e-05,True
stratx_38610,XLM,75,8e-05,True
stratx_38611,USDC,75,8.2e-05,True
stratx_38612,EURC,75,8.4e-05,True
stratx_38613,XLM,75,8.6e-05,True
stratx_38614,USDC,75,8.8e-05,True
stratx_38615,EURC,75,9e-05,True
stratx_38616,XLM,75,9.2e-05,True
stratx_38617,USDC,75,9.4e-05,True
stratx_38618,EURC,75,9.6e-05,True
stratx_38619,XLM,75,9.8e-05,True
stratx_38620,USDC,75,8e-05,True
stratx_38621,EURC,75,8.2e-05,True
stratx_38622,XLM,75,8.4e-05,True
stratx_38623,USDC,75,8.6e-05,True
stratx_38624,EURC,75,8.8e-05,True
stratx_38625,XLM,75,9e-05,True
stratx_38626,USDC,75,9.2e-05,True
stratx_38627,EURC,75,9.4e-05,True
stratx_38628,XLM,75,9.6e-05,True
stratx_38629,USDC,75,9.8e-05,True
stratx_38630,EURC,75,8e-05,True
stratx_38631,XLM,75,8.2e-05,True
stratx_38632,USDC,75,8.4e-05,True
stratx_38633,EURC,75,8.6e-05,True
stratx_38634,XLM,75,8.8e-05,True
stratx_38635,USDC,75,9e-05,True
stratx_38636,EURC,75,9.2e-05,True
stratx_38637,XLM,75,9.4e-05,True
stratx_38638,USDC,75,9.6e-05,True
stratx_38639,EURC,75,9.8e-05,True
stratx_38640,XLM,75,8e-05,True
stratx_38641,USDC,75,8.2e-05,True
stratx_38642,EURC,75,8.4e-05,True
stratx_38643,XLM,75,8.6e-05,True
stratx_38644,USDC,75,8.8e-05,True
stratx_38645,EURC,75,9e-05,True
stratx_38646,XLM,75,9.2e-05,True
stratx_38647,USDC,75,9.4e-05,True
stratx_38648,EURC,75,9.6e-05,True
stratx_38649,XLM,75,9.8e-05,True
stratx_38650,USDC,75,8e-05,True
stratx_38651,EURC,75,8.2e-05,True
stratx_38652,XLM,75,8.4e-05,True
stratx_38653,USDC,75,8.6e-05,True
stratx_38654,EURC,75,8.8e-05,True
stratx_38655,XLM,75,9e-05,True
stratx_38656,USDC,75,9.2e-05,True
stratx_38657,EURC,75,9.4e-05,True
stratx_38658,XLM,75,9.6e-05,True
stratx_38659,USDC,75,9.8e-05,True
stratx_38660,EURC,75,8e-05,True
stratx_38661,XLM,75,8.2e-05,True
stratx_38662,USDC,75,8.4e-05,True
stratx_38663,EURC,75,8.6e-05,True
stratx_38664,XLM,75,8.8e-05,True
stratx_38665,USDC,75,9e-05,True
stratx_38666,EURC,75,9.2e-05,True
stratx_38667,XLM,75,9.4e-05,True
stratx_38668,USDC,75,9.6e-05,True
stratx_38669,EURC,75,9.8e-05,True
stratx_38670,XLM,75,8e-05,True
stratx_38671,USDC,75,8.2e-05,True
stratx_38672,EURC,75,8.4e-05,True
stratx_38673,XLM,75,8.6e-05,True
stratx_38674,USDC,75,8.8e-05,True
stratx_38675,EURC,75,9e-05,True
stratx_38676,XLM,75,9.2e-05,True
stratx_38677,USDC,75,9.4e-05,True
stratx_38678,EURC,75,9.6e-05,True
stratx_38679,XLM,75,9.8e-05,True
stratx_38680,USDC,75,8e-05,True
stratx_38681,EURC,75,8.2e-05,True
stratx_38682,XLM,75,8.4e-05,True
stratx_38683,USDC,75,8.6e-05,True
stratx_38684,EURC,75,8.8e-05,True
stratx_38685,XLM,75,9e-05,True
stratx_38686,USDC,75,9.2e-05,True
stratx_38687,EURC,75,9.4e-05,True
stratx_38688,XLM,75,9.6e-05,True
stratx_38689,USDC,75,9.8e-05,True
stratx_38690,EURC,75,8e-05,True
stratx_38691,XLM,75,8.2e-05,True
stratx_38692,USDC,75,8.4e-05,True
stratx_38693,EURC,75,8.6e-05,True
stratx_38694,XLM,75,8.8e-05,True
stratx_38695,USDC,75,9e-05,True
stratx_38696,EURC,75,9.2e-05,True
stratx_38697,XLM,75,9.4e-05,True
stratx_38698,USDC,75,9.6e-05,True
stratx_38699,EURC,75,9.8e-05,True
stratx_38700,XLM,75,8e-05,True
stratx_38701,USDC,75,8.2e-05,True
stratx_38702,EURC,75,8.4e-05,True
stratx_38703,XLM,75,8.6e-05,True
stratx_38704,USDC,75,8.8e-05,True
stratx_38705,EURC,75,9e-05,True
stratx_38706,XLM,75,9.2e-05,True
stratx_38707,USDC,75,9.4e-05,True
stratx_38708,EURC,75,9.6e-05,True
stratx_38709,XLM,75,9.8e-05,True
stratx_38710,USDC,75,8e-05,True
stratx_38711,EURC,75,8.2e-05,True
stratx_38712,XLM,75,8.4e-05,True
stratx_38713,USDC,75,8.6e-05,True
stratx_38714,EURC,75,8.8e-05,True
stratx_38715,XLM,75,9e-05,True
stratx_38716,USDC,75,9.2e-05,True
stratx_38717,EURC,75,9.4e-05,True
stratx_38718,XLM,75,9.6e-05,True
stratx_38719,USDC,75,9.8e-05,True
stratx_38720,EURC,75,8e-05,True
stratx_38721,XLM,75,8.2e-05,True
stratx_38722,USDC,75,8.4e-05,True
stratx_38723,EURC,75,8.6e-05,True
stratx_38724,XLM,75,8.8e-05,True
stratx_38725,USDC,75,9e-05,True
stratx_38726,EURC,75,9.2e-05,True
stratx_38727,XLM,75,9.4e-05,True
stratx_38728,USDC,75,9.6e-05,True
stratx_38729,EURC,75,9.8e-05,True
stratx_38730,XLM,75,8e-05,True
stratx_38731,USDC,75,8.2e-05,True
stratx_38732,EURC,75,8.4e-05,True
stratx_38733,XLM,75,8.6e-05,True
stratx_38734,USDC,75,8.8e-05,True
stratx_38735,EURC,75,9e-05,True
stratx_38736,XLM,75,9.2e-05,True
stratx_38737,USDC,75,9.4e-05,True
stratx_38738,EURC,75,9.6e-05,True
stratx_38739,XLM,75,9.8e-05,True
stratx_38740,USDC,75,8e-05,True
stratx_38741,EURC,75,8.2e-05,True
stratx_38742,XLM,75,8.4e-05,True
stratx_38743,USDC,75,8.6e-05,True
stratx_38744,EURC,75,8.8e-05,True
stratx_38745,XLM,75,9e-05,True
stratx_38746,USDC,75,9.2e-05,True
stratx_38747,EURC,75,9.4e-05,True
stratx_38748,XLM,75,9.6e-05,True
stratx_38749,USDC,75,9.8e-05,True
stratx_38750,EURC,75,8e-05,True
stratx_38751,XLM,75,8.2e-05,True
stratx_38752,USDC,75,8.4e-05,True
stratx_38753,EURC,75,8.6e-05,True
stratx_38754,XLM,75,8.8e-05,True
stratx_38755,USDC,75,9e-05,True
stratx_38756,EURC,75,9.2e-05,True
stratx_38757,XLM,75,9.4e-05,True
stratx_38758,USDC,75,9.6e-05,True
stratx_38759,EURC,75,9.8e-05,True
stratx_38760,XLM,75,8e-05,True
stratx_38761,USDC,75,8.2e-05,True
stratx_38762,EURC,75,8.4e-05,True
stratx_38763,XLM,75,8.6e-05,True
stratx_38764,USDC,75,8.8e-05,True
stratx_38765,EURC,75,9e-05,True
stratx_38766,XLM,75,9.2e-05,True
stratx_38767,USDC,75,9.4e-05,True
stratx_38768,EURC,75,9.6e-05,True
stratx_38769,XLM,75,9.8e-05,True
stratx_38770,USDC,75,8e-05,True
stratx_38771,EURC,75,8.2e-05,True
stratx_38772,XLM,75,8.4e-05,True
stratx_38773,USDC,75,8.6e-05,True
stratx_38774,EURC,75,8.8e-05,True
stratx_38775,XLM,75,9e-05,True
stratx_38776,USDC,75,9.2e-05,True
stratx_38777,EURC,75,9.4e-05,True
stratx_38778,XLM,75,9.6e-05,True
stratx_38779,USDC,75,9.8e-05,True
stratx_38780,EURC,75,8e-05,True
stratx_38781,XLM,75,8.2e-05,True
stratx_38782,USDC,75,8.4e-05,True
stratx_38783,EURC,75,8.6e-05,True
stratx_38784,XLM,75,8.8e-05,True
stratx_38785,USDC,75,9e-05,True
stratx_38786,EURC,75,9.2e-05,True
stratx_38787,XLM,75,9.4e-05,True
stratx_38788,USDC,75,9.6e-05,True
stratx_38789,EURC,75,9.8e-05,True
stratx_38790,XLM,75,8e-05,True
stratx_38791,USDC,75,8.2e-05,True
stratx_38792,EURC,75,8.4e-05,True
stratx_38793,XLM,75,8.6e-05,True
stratx_38794,USDC,75,8.8e-05,True
stratx_38795,EURC,75,9e-05,True
stratx_38796,XLM,75,9.2e-05,True
stratx_38797,USDC,75,9.4e-05,True
stratx_38798,EURC,75,9.6e-05,True
stratx_38799,XLM,75,9.8e-05,True
stratx_38800,USDC,75,8e-05,True
stratx_38801,EURC,75,8.2e-05,True
stratx_38802,XLM,75,8.4e-05,True
stratx_38803,USDC,75,8.6e-05,True
stratx_38804,EURC,75,8.8e-05,True
stratx_38805,XLM,75,9e-05,True
stratx_38806,USDC,75,9.2e-05,True
stratx_38807,EURC,75,9.4e-05,True
stratx_38808,XLM,75,9.6e-05,True
stratx_38809,USDC,75,9.8e-05,True
stratx_38810,EURC,75,8e-05,True
stratx_38811,XLM,75,8.2e-05,True
stratx_38812,USDC,75,8.4e-05,True
stratx_38813,EURC,75,8.6e-05,True
stratx_38814,XLM,75,8.8e-05,True
stratx_38815,USDC,75,9e-05,True
stratx_38816,EURC,75,9.2e-05,True
stratx_38817,XLM,75,9.4e-05,True
stratx_38818,USDC,75,9.6e-05,True
stratx_38819,EURC,75,9.8e-05,True
stratx_38820,XLM,75,8e-05,True
stratx_38821,USDC,75,8.2e-05,True
stratx_38822,EURC,75,8.4e-05,True
stratx_38823,XLM,75,8.6e-05,True
stratx_38824,USDC,75,8.8e-05,True
stratx_38825,EURC,75,9e-05,True
stratx_38826,XLM,75,9.2e-05,True
stratx_38827,USDC,75,9.4e-05,True
stratx_38828,EURC,75,9.6e-05,True
stratx_38829,XLM,75,9.8e-05,True
stratx_38830,USDC,75,8e-05,True
stratx_38831,EURC,75,8.2e-05,True
stratx_38832,XLM,75,8.4e-05,True
stratx_38833,USDC,75,8.6e-05,True
stratx_38834,EURC,75,8.8e-05,True
stratx_38835,XLM,75,9e-05,True
stratx_38836,USDC,75,9.2e-05,True
stratx_38837,EURC,75,9.4e-05,True
stratx_38838,XLM,75,9.6e-05,True
stratx_38839,USDC,75,9.8e-05,True
stratx_38840,EURC,75,8e-05,True
stratx_38841,XLM,75,8.2e-05,True
stratx_38842,USDC,75,8.4e-05,True
stratx_38843,EURC,75,8.6e-05,True
stratx_38844,XLM,75,8.8e-05,True
stratx_38845,USDC,75,9e-05,True
stratx_38846,EURC,75,9.2e-05,True
stratx_38847,XLM,75,9.4e-05,True
stratx_38848,USDC,75,9.6e-05,True
stratx_38849,EURC,75,9.8e-05,True
stratx_38850,XLM,75,8e-05,True
stratx_38851,USDC,75,8.2e-05,True
stratx_38852,EURC,75,8.4e-05,True
stratx_38853,XLM,75,8.6e-05,True
stratx_38854,USDC,75,8.8e-05,True
stratx_38855,EURC,75,9e-05,True
stratx_38856,XLM,75,9.2e-05,True
stratx_38857,USDC,75,9.4e-05,True
stratx_38858,EURC,75,9.6e-05,True
stratx_38859,XLM,75,9.8e-05,True
stratx_38860,USDC,75,8e-05,True
stratx_38861,EURC,75,8.2e-05,True
stratx_38862,XLM,75,8.4e-05,True
stratx_38863,USDC,75,8.6e-05,True
stratx_38864,EURC,75,8.8e-05,True
stratx_38865,XLM,75,9e-05,True
stratx_38866,USDC,75,9.2e-05,True
stratx_38867,EURC,75,9.4e-05,True
stratx_38868,XLM,75,9.6e-05,True
stratx_38869,USDC,75,9.8e-05,True
stratx_38870,EURC,75,8e-05,True
stratx_38871,XLM,75,8.2e-05,True
stratx_38872,USDC,75,8.4e-05,True
stratx_38873,EURC,75,8.6e-05,True
stratx_38874,XLM,75,8.8e-05,True
stratx_38875,USDC,75,9e-05,True
stratx_38876,EURC,75,9.2e-05,True
stratx_38877,XLM,75,9.4e-05,True
stratx_38878,USDC,75,9.6e-05,True
stratx_38879,EURC,75,9.8e-05,True
stratx_38880,XLM,75,8e-05,True
stratx_38881,USDC,75,8.2e-05,True
stratx_38882,EURC,75,8.4e-05,True
stratx_38883,XLM,75,8.6e-05,True
stratx_38884,USDC,75,8.8e-05,True
stratx_38885,EURC,75,9e-05,True
stratx_38886,XLM,75,9.2e-05,True
stratx_38887,USDC,75,9.4e-05,True
stratx_38888,EURC,75,9.6e-05,True
stratx_38889,XLM,75,9.8e-05,True
stratx_38890,USDC,75,8e-05,True
stratx_38891,EURC,75,8.2e-05,True
stratx_38892,XLM,75,8.4e-05,True
stratx_38893,USDC,75,8.6e-05,True
stratx_38894,EURC,75,8.8e-05,True
stratx_38895,XLM,75,9e-05,True
stratx_38896,USDC,75,9.2e-05,True
stratx_38897,EURC,75,9.4e-05,True
stratx_38898,XLM,75,9.6e-05,True
stratx_38899,USDC,75,9.8e-05,True
stratx_38900,EURC,75,8e-05,True
stratx_38901,XLM,75,8.2e-05,True
stratx_38902,USDC,75,8.4e-05,True
stratx_38903,EURC,75,8.6e-05,True
stratx_38904,XLM,75,8.8e-05,True
stratx_38905,USDC,75,9e-05,True
stratx_38906,EURC,75,9.2e-05,True
stratx_38907,XLM,75,9.4e-05,True
stratx_38908,USDC,75,9.6e-05,True
stratx_38909,EURC,75,9.8e-05,True
stratx_38910,XLM,75,8e-05,True
stratx_38911,USDC,75,8.2e-05,True
stratx_38912,EURC,75,8.4e-05,True
stratx_38913,XLM,75,8.6e-05,True
stratx_38914,USDC,75,8.8e-05,True
stratx_38915,EURC,75,9e-05,True
stratx_38916,XLM,75,9.2e-05,True
stratx_38917,USDC,75,9.4e-05,True
stratx_38918,EURC,75,9.6e-05,True
stratx_38919,XLM,75,9.8e-05,True
stratx_38920,USDC,75,8e-05,True
stratx_38921,EURC,75,8.2e-05,True
stratx_38922,XLM,75,8.4e-05,True
stratx_38923,USDC,75,8.6e-05,True
stratx_38924,EURC,75,8.8e-05,True
stratx_38925,XLM,75,9e-05,True
stratx_38926,USDC,75,9.2e-05,True
stratx_38927,EURC,75,9.4e-05,True
stratx_38928,XLM,75,9.6e-05,True
stratx_38929,USDC,75,9.8e-05,True
stratx_38930,EURC,75,8e-05,True
stratx_38931,XLM,75,8.2e-05,True
stratx_38932,USDC,75,8.4e-05,True
stratx_38933,EURC,75,8.6e-05,True
stratx_38934,XLM,75,8.8e-05,True
stratx_38935,USDC,75,9e-05,True
stratx_38936,EURC,75,9.2e-05,True
stratx_38937,XLM,75,9.4e-05,True
stratx_38938,USDC,75,9.6e-05,True
stratx_38939,EURC,75,9.8e-05,True
stratx_38940,XLM,75,8e-05,True
stratx_38941,USDC,75,8.2e-05,True
stratx_38942,EURC,75,8.4e-05,True
stratx_38943,XLM,75,8.6e-05,True
stratx_38944,USDC,75,8.8e-05,True
stratx_38945,EURC,75,9e-05,True
stratx_38946,XLM,75,9.2e-05,True
stratx_38947,USDC,75,9.4e-05,True
stratx_38948,EURC,75,9.6e-05,True
stratx_38949,XLM,75,9.8e-05,True
stratx_38950,USDC,75,8e-05,True
stratx_38951,EURC,75,8.2e-05,True
stratx_38952,XLM,75,8.4e-05,True
stratx_38953,USDC,75,8.6e-05,True
stratx_38954,EURC,75,8.8e-05,True
stratx_38955,XLM,75,9e-05,True
stratx_38956,USDC,75,9.2e-05,True
stratx_38957,EURC,75,9.4e-05,True
stratx_38958,XLM,75,9.6e-05,True
stratx_38959,USDC,75,9.8e-05,True
stratx_38960,EURC,75,8e-05,True
stratx_38961,XLM,75,8.2e-05,True
stratx_38962,USDC,75,8.4e-05,True
stratx_38963,EURC,75,8.6e-05,True
stratx_38964,XLM,75,8.8e-05,True
stratx_38965,USDC,75,9e-05,True
stratx_38966,EURC,75,9.2e-05,True
stratx_38967,XLM,75,9.4e-05,True
stratx_38968,USDC,75,9.6e-05,True
stratx_38969,EURC,75,9.8e-05,True
stratx_38970,XLM,75,8e-05,True
stratx_38971,USDC,75,8.2e-05,True
stratx_38972,EURC,75,8.4e-05,True
stratx_38973,XLM,75,8.6e-05,True
stratx_38974,USDC,75,8.8e-05,True
stratx_38975,EURC,75,9e-05,True
stratx_38976,XLM,75,9.2e-05,True
stratx_38977,USDC,75,9.4e-05,True
stratx_38978,EURC,75,9.6e-05,True
stratx_38979,XLM,75,9.8e-05,True
stratx_38980,USDC,75,8e-05,True
stratx_38981,EURC,75,8.2e-05,True
stratx_38982,XLM,75,8.4e-05,True
stratx_38983,USDC,75,8.6e-05,True
stratx_38984,EURC,75,8.8e-05,True
stratx_38985,XLM,75,9e-05,True
stratx_38986,USDC,75,9.2e-05,True
stratx_38987,EURC,75,9.4e-05,True
stratx_38988,XLM,75,9.6e-05,True
stratx_38989,USDC,75,9.8e-05,True
stratx_38990,EURC,75,8e-05,True
stratx_38991,XLM,75,8.2e-05,True
stratx_38992,USDC,75,8.4e-05,True
stratx_38993,EURC,75,8.6e-05,True
stratx_38994,XLM,75,8.8e-05,True
stratx_38995,USDC,75,9e-05,True
stratx_38996,EURC,75,9.2e-05,True
stratx_38997,XLM,75,9.4e-05,True
stratx_38998,USDC,75,9.6e-05,True
stratx_38999,EURC,75,9.8e-05,True
stratx_39000,XLM,75,8e-05,True
stratx_39001,USDC,75,8.2e-05,True
stratx_39002,EURC,75,8.4e-05,True
stratx_39003,XLM,75,8.6e-05,True
stratx_39004,USDC,75,8.8e-05,True
stratx_39005,EURC,75,9e-05,True
stratx_39006,XLM,75,9.2e-05,True
stratx_39007,USDC,75,9.4e-05,True
stratx_39008,EURC,75,9.6e-05,True
stratx_39009,XLM,75,9.8e-05,True
stratx_39010,USDC,75,8e-05,True
stratx_39011,EURC,75,8.2e-05,True
stratx_39012,XLM,75,8.4e-05,True
stratx_39013,USDC,75,8.6e-05,True
stratx_39014,EURC,75,8.8e-05,True
stratx_39015,XLM,75,9e-05,True
stratx_39016,USDC,75,9.2e-05,True
stratx_39017,EURC,75,9.4e-05,True
stratx_39018,XLM,75,9.6e-05,True
stratx_39019,USDC,75,9.8e-05,True
stratx_39020,EURC,75,8e-05,True
stratx_39021,XLM,75,8.2e-05,True
stratx_39022,USDC,75,8.4e-05,True
stratx_39023,EURC,75,8.6e-05,True
stratx_39024,XLM,75,8.8e-05,True
stratx_39025,USDC,75,9e-05,True
stratx_39026,EURC,75,9.2e-05,True
stratx_39027,XLM,75,9.4e-05,True
stratx_39028,USDC,75,9.6e-05,True
stratx_39029,EURC,75,9.8e-05,True
stratx_39030,XLM,75,8e-05,True
stratx_39031,USDC,75,8.2e-05,True
stratx_39032,EURC,75,8.4e-05,True
stratx_39033,XLM,75,8.6e-05,True
stratx_39034,USDC,75,8.8e-05,True
stratx_39035,EURC,75,9e-05,True
stratx_39036,XLM,75,9.2e-05,True
stratx_39037,USDC,75,9.4e-05,True
stratx_39038,EURC,75,9.6e-05,True
stratx_39039,XLM,75,9.8e-05,True
stratx_39040,USDC,75,8e-05,True
stratx_39041,EURC,75,8.2e-05,True
stratx_39042,XLM,75,8.4e-05,True
stratx_39043,USDC,75,8.6e-05,True
stratx_39044,EURC,75,8.8e-05,True
stratx_39045,XLM,75,9e-05,True
stratx_39046,USDC,75,9.2e-05,True
stratx_39047,EURC,75,9.4e-05,True
stratx_39048,XLM,75,9.6e-05,True
stratx_39049,USDC,75,9.8e-05,True
stratx_39050,EURC,75,8e-05,True
stratx_39051,XLM,75,8.2e-05,True
stratx_39052,USDC,75,8.4e-05,True
stratx_39053,EURC,75,8.6e-05,True
stratx_39054,XLM,75,8.8e-05,True
stratx_39055,USDC,75,9e-05,True
stratx_39056,EURC,75,9.2e-05,True
stratx_39057,XLM,75,9.4e-05,True
stratx_39058,USDC,75,9.6e-05,True
stratx_39059,EURC,75,9.8e-05,True
stratx_39060,XLM,75,8e-05,True
stratx_39061,USDC,75,8.2e-05,True
stratx_39062,EURC,75,8.4e-05,True
stratx_39063,XLM,75,8.6e-05,True
stratx_39064,USDC,75,8.8e-05,True
stratx_39065,EURC,75,9e-05,True
stratx_39066,XLM,75,9.2e-05,True
stratx_39067,USDC,75,9.4e-05,True
stratx_39068,EURC,75,9.6e-05,True
stratx_39069,XLM,75,9.8e-05,True
stratx_39070,USDC,75,8e-05,True
stratx_39071,EURC,75,8.2e-05,True
stratx_39072,XLM,75,8.4e-05,True
stratx_39073,USDC,75,8.6e-05,True
stratx_39074,EURC,75,8.8e-05,True
stratx_39075,XLM,75,9e-05,True
stratx_39076,USDC,75,9.2e-05,True
stratx_39077,EURC,75,9.4e-05,True
stratx_39078,XLM,75,9.6e-05,True
stratx_39079,USDC,75,9.8e-05,True
stratx_39080,EURC,75,8e-05,True
stratx_39081,XLM,75,8.2e-05,True
stratx_39082,USDC,75,8.4e-05,True
stratx_39083,EURC,75,8.6e-05,True
stratx_39084,XLM,75,8.8e-05,True
stratx_39085,USDC,75,9e-05,True
stratx_39086,EURC,75,9.2e-05,True
stratx_39087,XLM,75,9.4e-05,True
stratx_39088,USDC,75,9.6e-05,True
stratx_39089,EURC,75,9.8e-05,True
stratx_39090,XLM,75,8e-05,True
stratx_39091,USDC,75,8.2e-05,True
stratx_39092,EURC,75,8.4e-05,True
stratx_39093,XLM,75,8.6e-05,True
stratx_39094,USDC,75,8.8e-05,True
stratx_39095,EURC,75,9e-05,True
stratx_39096,XLM,75,9.2e-05,True
stratx_39097,USDC,75,9.4e-05,True
stratx_39098,EURC,75,9.6e-05,True
stratx_39099,XLM,75,9.8e-05,True
stratx_39100,USDC,75,8e-05,True
stratx_39101,EURC,75,8.2e-05,True
stratx_39102,XLM,75,8.4e-05,True
stratx_39103,USDC,75,8.6e-05,True
stratx_39104,EURC,75,8.8e-05,True
stratx_39105,XLM,75,9e-05,True
stratx_39106,USDC,75,9.2e-05,True
stratx_39107,EURC,75,9.4e-05,True
stratx_39108,XLM,75,9.6e-05,True
stratx_39109,USDC,75,9.8e-05,True
stratx_39110,EURC,75,8e-05,True
stratx_39111,XLM,75,8.2e-05,True
stratx_39112,USDC,75,8.4e-05,True
stratx_39113,EURC,75,8.6e-05,True
stratx_39114,XLM,75,8.8e-05,True
stratx_39115,USDC,75,9e-05,True
stratx_39116,EURC,75,9.2e-05,True
stratx_39117,XLM,75,9.4e-05,True
stratx_39118,USDC,75,9.6e-05,True
stratx_39119,EURC,75,9.8e-05,True
stratx_39120,XLM,75,8e-05,True
stratx_39121,USDC,75,8.2e-05,True
stratx_39122,EURC,75,8.4e-05,True
stratx_39123,XLM,75,8.6e-05,True
stratx_39124,USDC,75,8.8e-05,True
stratx_39125,EURC,75,9e-05,True
stratx_39126,XLM,75,9.2e-05,True
stratx_39127,USDC,75,9.4e-05,True
stratx_39128,EURC,75,9.6e-05,True
stratx_39129,XLM,75,9.8e-05,True
stratx_39130,USDC,75,8e-05,True
stratx_39131,EURC,75,8.2e-05,True
stratx_39132,XLM,75,8.4e-05,True
stratx_39133,USDC,75,8.6e-05,True
stratx_39134,EURC,75,8.8e-05,True
stratx_39135,XLM,75,9e-05,True
stratx_39136,USDC,75,9.2e-05,True
stratx_39137,EURC,75,9.4e-05,True
stratx_39138,XLM,75,9.6e-05,True
stratx_39139,USDC,75,9.8e-05,True
stratx_39140,EURC,75,8e-05,True
stratx_39141,XLM,75,8.2e-05,True
stratx_39142,USDC,75,8.4e-05,True
stratx_39143,EURC,75,8.6e-05,True
stratx_39144,XLM,75,8.8e-05,True
stratx_39145,USDC,75,9e-05,True
stratx_39146,EURC,75,9.2e-05,True
stratx_39147,XLM,75,9.4e-05,True
stratx_39148,USDC,75,9.6e-05,True
stratx_39149,EURC,75,9.8e-05,True
stratx_39150,XLM,75,8e-05,True
stratx_39151,USDC,75,8.2e-05,True
stratx_39152,EURC,75,8.4e-05,True
stratx_39153,XLM,75,8.6e-05,True
stratx_39154,USDC,75,8.8e-05,True
stratx_39155,EURC,75,9e-05,True
stratx_39156,XLM,75,9.2e-05,True
stratx_39157,USDC,75,9.4e-05,True
stratx_39158,EURC,75,9.6e-05,True
stratx_39159,XLM,75,9.8e-05,True
stratx_39160,USDC,75,8e-05,True
stratx_39161,EURC,75,8.2e-05,True
stratx_39162,XLM,75,8.4e-05,True
stratx_39163,USDC,75,8.6e-05,True
stratx_39164,EURC,75,8.8e-05,True
stratx_39165,XLM,75,9e-05,True
stratx_39166,USDC,75,9.2e-05,True
stratx_39167,EURC,75,9.4e-05,True
stratx_39168,XLM,75,9.6e-05,True
stratx_39169,USDC,75,9.8e-05,True
stratx_39170,EURC,75,8e-05,True
stratx_39171,XLM,75,8.2e-05,True
stratx_39172,USDC,75,8.4e-05,True
stratx_39173,EURC,75,8.6e-05,True
stratx_39174,XLM,75,8.8e-05,True
stratx_39175,USDC,75,9e-05,True
stratx_39176,EURC,75,9.2e-05,True
stratx_39177,XLM,75,9.4e-05,True
stratx_39178,USDC,75,9.6e-05,True
stratx_39179,EURC,75,9.8e-05,True
stratx_39180,XLM,75,8e-05,True
stratx_39181,USDC,75,8.2e-05,True
stratx_39182,EURC,75,8.4e-05,True
stratx_39183,XLM,75,8.6e-05,True
stratx_39184,USDC,75,8.8e-05,True
stratx_39185,EURC,75,9e-05,True
stratx_39186,XLM,75,9.2e-05,True
stratx_39187,USDC,75,9.4e-05,True
stratx_39188,EURC,75,9.6e-05,True
stratx_39189,XLM,75,9.8e-05,True
stratx_39190,USDC,75,8e-05,True
stratx_39191,EURC,75,8.2e-05,True
stratx_39192,XLM,75,8.4e-05,True
stratx_39193,USDC,75,8.6e-05,True
stratx_39194,EURC,75,8.8e-05,True
stratx_39195,XLM,75,9e-05,True
stratx_39196,USDC,75,9.2e-05,True
stratx_39197,EURC,75,9.4e-05,True
stratx_39198,XLM,75,9.6e-05,True
stratx_39199,USDC,75,9.8e-05,True
stratx_39200,EURC,75,8e-05,True
stratx_39201,XLM,75,8.2e-05,True
stratx_39202,USDC,75,8.4e-05,True
stratx_39203,EURC,75,8.6e-05,True
stratx_39204,XLM,75,8.8e-05,True
stratx_39205,USDC,75,9e-05,True
stratx_39206,EURC,75,9.2e-05,True
stratx_39207,XLM,75,9.4e-05,True
stratx_39208,USDC,75,9.6e-05,True
stratx_39209,EURC,75,9.8e-05,True
stratx_39210,XLM,75,8e-05,True
stratx_39211,USDC,75,8.2e-05,True
stratx_39212,EURC,75,8.4e-05,True
stratx_39213,XLM,75,8.6e-05,True
stratx_39214,USDC,75,8.8e-05,True
stratx_39215,EURC,75,9e-05,True
