tx_id,ops_count,latency_ms,fee_xlm
stellar_native_35681,1,120,1e-05
stellar_native_35682,1,120,1e-05
stellar_native_35683,1,120,1e-05
stellar_native_35684,1,120,1e-05
stellar_native_35685,1,120,1e-05
stellar_native_35686,1,120,1e-05
stellar_native_35687,1,120,1e-05
stellar_native_35688,1,120,1e-05
stellar_native_35689,1,120,1e-05
stellar_native_35690,1,120,1e-05
stellar_native_35691,1,120,1e-05
stellar_native_35692,1,120,1e-05
stellar_native_35693,1,120,1e-05
stellar_native_35694,1,120,1e-05
stellar_native_35695,1,120,1e-05
stellar_native_35696,1,120,1e-05
stellar_native_35697,1,120,1e-05
stellar_native_35698,1,120,1e-05
stellar_native_35699,1,120,1e-05
stellar_native_35700,1,120,1e-05
stellar_native_35701,1,120,1e-05
stellar_native_35702,1,120,1e-05
stellar_native_35703,1,120,1e-05
stellar_native_35704,1,120,1e-05
stellar_native_35705,1,120,1e-05
stellar_native_35706,1,120,1e-05
stellar_native_35707,1,120,1e-05
stellar_native_35708,1,120,1e-05
stellar_native_35709,1,120,1e-05
stellar_native_35710,1,120,1e-05
stellar_native_35711,1,120,1e-05
stellar_native_35712,1,120,1e-05
stellar_native_35713,1,120,1e-05
stellar_native_35714,1,120,1e-05
stellar_native_35715,1,120,1e-05
stellar_native_35716,1,120,1e-05
stellar_native_35717,1,120,1e-05
stellar_native_35718,1,120,1e-05
stellar_native_35719,1,120,1e-05
stellar_native_35720,1,120,1e-05
stellar_native_35721,1,120,1e-05
stellar_native_35722,1,120,1e-05
stellar_native_35723,1,120,1e-05
stellar_native_35724,1,120,1e-05
stellar_native_35725,1,120,1e-05
stellar_native_35726,1,120,1e-05
stellar_native_35727,1,120,1e-05
stellar_native_35728,1,120,1e-05
stellar_native_35729,1,120,1e-05
stellar_native_35730,1,120,1e-05
stellar_native_35731,1,120,1e-05
stellar_native_35732,1,120,1e-05
stellar_native_35733,1,120,1e-05
stellar_native_35734,1,120,1e-05
stellar_native_35735,1,120,1e-05
stellar_native_35736,1,120,1e-05
stellar_native_35737,1,120,1e-05
stellar_native_35738,1,120,1e-05
stellar_native_35739,1,120,1e-05
stellar_native_35740,1,120,1e-05
stellar_native_35741,1,120,1e-05
stellar_native_35742,1,120,1e-05
stellar_native_35743,1,120,1e-05
stellar_native_35744,1,120,1e-05
stellar_native_35745,1,120,1e-05
stellar_native_35746,1,120,1e-05
stellar_native_35747,1,120,1e-05
stellar_native_35748,1,120,1e-05
stellar_native_35749,1,120,1e-05
stellar_native_35750,1,120,1e-05
stellar_native_35751,1,120,1e-05
stellar_native_35752,1,120,1e-05
stellar_native_35753,1,120,1e-05
stellar_native_35754,1,120,1e-05
stellar_native_35755,1,120,1e-05
stellar_native_35756,1,120,1e-05
stellar_native_35757,1,120,1e-05
stellar_native_35758,1,120,1e-05
stellar_native_35759,1,120,1e-05
stellar_native_35760,1,120,1e-05
stellar_native_35761,1,120,1e-05
stellar_native_35762,1,120,1e-05
stellar_native_35763,1,120,1e-05
stellar_native_35764,1,120,1e-05
stellar_native_35765,1,120,1e-05
stellar_native_35766,1,120,1e-05
stellar_native_35767,1,120,1e-05
stellar_native_35768,1,120,1e-05
stellar_native_35769,1,120,1e-05
stellar_native_35770,1,120,1e-05
stellar_native_35771,1,120,1e-05
stellar_native_35772,1,120,1e-05
stellar_native_35773,1,120,1e-05
stellar_native_35774,1,120,1e-05
stellar_native_35775,1,120,1e-05
stellar_native_35776,1,120,1e-05
stellar_native_35777,1,120,1e-05
stellar_native_35778,1,120,1e-05
stellar_native_35779,1,120,1e-05
stellar_native_35780,1,120,1e-05
stellar_native_35781,1,120,1e-05
stellar_native_35782,1,120,1e-05
stellar_native_35783,1,120,1e-05
stellar_native_35784,1,120,1e-05
stellar_native_35785,1,120,1e-05
stellar_native_35786,1,120,1e-05
stellar_native_35787,1,120,1e-05
stellar_native_35788,1,120,1e-05
stellar_native_35789,1,120,1e-05
stellar_native_35790,1,120,1e-05
stellar_native_35791,1,120,1e-05
stellar_native_35792,1,120,1e-05
stellar_native_35793,1,120,1e-05
stellar_native_35794,1,120,1e-05
stellar_native_35795,1,120,1e-05
stellar_native_35796,1,120,1e-05
stellar_native_35797,1,120,1e-05
stellar_native_35798,1,120,1e-05
stellar_native_35799,1,120,1e-05
stellar_native_35800,1,120,1e-05
stellar_native_35801,1,120,1e-05
stellar_native_35802,1,120,1e-05
stellar_native_35803,1,120,1e-05
stellar_native_35804,1,120,1e-05
stellar_native_35805,1,120,1e-05
stellar_native_35806,1,120,1e-05
stellar_native_35807,1,120,1e-05
stellar_native_35808,1,120,1e-05
stellar_native_35809,1,120,1e-05
stellar_native_35810,1,120,1e-05
stellar_native_35811,1,120,1e-05
stellar_native_35812,1,120,1e-05
stellar_native_35813,1,120,1e-05
stellar_native_35814,1,120,1e-05
stellar_native_35815,1,120,1e-05
stellar_native_35816,1,120,1e-05
stellar_native_35817,1,120,1e-05
stellar_native_35818,1,120,1e-05
stellar_native_35819,1,120,1e-05
stellar_native_35820,1,120,1e-05
stellar_native_35821,1,120,1e-05
stellar_native_35822,1,120,1e-05
stellar_native_35823,1,120,1e-05
stellar_native_35824,1,120,1e-05
stellar_native_35825,1,120,1e-05
stellar_native_35826,1,120,1e-05
stellar_native_35827,1,120,1e-05
stellar_native_35828,1,120,1e-05
stellar_native_35829,1,120,1e-05
stellar_native_35830,1,120,1e-05
stellar_native_35831,1,120,1e-05
stellar_native_35832,1,120,1e-05
stellar_native_35833,1,120,1e-05
stellar_native_35834,1,120,1e-05
stellar_native_35835,1,120,1e-05
stellar_native_35836,1,120,1e-05
stellar_native_35837,1,120,1e-05
stellar_native_35838,1,120,1e-05
stellar_native_35839,1,120,1e-05
stellar_native_35840,1,120,1e-05
stellar_native_35841,1,120,1e-05
stellar_native_35842,1,120,1e-05
stellar_native_35843,1,120,1e-05
stellar_native_35844,1,120,1e-05
stellar_native_35845,1,120,1e-05
stellar_native_35846,1,120,1e-05
stellar_native_35847,1,120,1e-05
stellar_native_35848,1,120,1e-05
stellar_native_35849,1,120,1e-05
stellar_native_35850,1,120,1e-05
stellar_native_35851,1,120,1e-05
stellar_native_35852,1,120,1e-05
stellar_native_35853,1,120,1e-05
stellar_native_35854,1,120,1e-05
stellar_native_35855,1,120,1e-05
stellar_native_35856,1,120,1e-05
stellar_native_35857,1,120,1e-05
stellar_native_35858,1,120,1e-05
stellar_native_35859,1,120,1e-05
stellar_native_35860,1,120,1e-05
stellar_native_35861,1,120,1e-05
stellar_native_35862,1,120,1e-05
stellar_native_35863,1,120,1e-05
stellar_native_35864,1,120,1e-05
stellar_native_35865,1,120,1e-05
stellar_native_35866,1,120,1e-05
stellar_native_35867,1,120,1e-05
stellar_native_35868,1,120,1e-05
stellar_native_35869,1,120,1e-05
stellar_native_35870,1,120,1e-05
stellar_native_35871,1,120,1e-05
stellar_native_35872,1,120,1e-05
stellar_native_35873,1,120,1e-05
stellar_native_35874,1,120,1e-05
stellar_native_35875,1,120,1e-05
stellar_native_35876,1,120,1e-05
stellar_native_35877,1,120,1e-05
stellar_native_35878,1,120,1e-05
stellar_native_35879,1,120,1e-05
stellar_native_35880,1,120,1e-05
stellar_native_35881,1,120,1e-05
stellar_native_35882,1,120,1e-05
stellar_native_35883,1,120,1e-05
stellar_native_35884,1,120,1e-05
stellar_native_35885,1,120,1e-05
stellar_native_35886,1,120,1e-05
stellar_native_35887,1,120,1e-05
stellar_native_35888,1,120,1e-05
stellar_native_35889,1,120,1e-05
stellar_native_35890,1,120,1e-05
stellar_native_35891,1,120,1e-05
stellar_native_35892,1,120,1e-05
stellar_native_35893,1,120,1e-05
stellar_native_35894,1,120,1e-05
stellar_native_35895,1,120,1e-05
stellar_native_35896,1,120,1e-05
stellar_native_35897,1,120,1e-05
stellar_native_35898,1,120,1e-05
stellar_native_35899,1,120,1e-05
stellar_native_35900,1,120,1e-05
stellar_native_35901,1,120,1e-05
stellar_native_35902,1,120,1e-05
stellar_native_35903,1,120,1e-05
stellar_native_35904,1,120,1e-05
stellar_native_35905,1,120,1e-05
stellar_native_35906,1,120,1e-05
stellar_native_35907,1,120,1e-05
stellar_native_35908,1,120,1e-05
stellar_native_35909,1,120,1e-05
stellar_native_35910,1,120,1e-05
stellar_native_35911,1,120,1e-05
stellar_native_35912,1,120,1e-05
stellar_native_35913,1,120,1e-05
stellar_native_35914,1,120,1e-05
stellar_native_35915,1,120,1e-05
stellar_native_35916,1,120,1e-05
stellar_native_35917,1,120,1e-05
stellar_native_35918,1,120,1e-05
stellar_native_35919,1,120,1e-05
stellar_native_35920,1,120,1e-05
stellar_native_35921,1,120,1e-05
stellar_native_35922,1,120,1e-05
stellar_native_35923,1,120,1e-05
stellar_native_35924,1,120,1e-05
stellar_native_35925,1,120,1e-05
stellar_native_35926,1,120,1e-05
stellar_native_35927,1,120,1e-05
stellar_native_35928,1,120,1e-05
stellar_native_35929,1,120,1e-05
stellar_native_35930,1,120,1e-05
stellar_native_35931,1,120,1e-05
stellar_native_35932,1,120,1e-05
stellar_native_35933,1,120,1e-05
stellar_native_35934,1,120,1e-05
stellar_native_35935,1,120,1e-05
stellar_native_35936,1,120,1e-05
stellar_native_35937,1,120,1e-05
stellar_native_35938,1,120,1e-05
stellar_native_35939,1,120,1e-05
stellar_native_35940,1,120,1e-05
stellar_native_35941,1,120,1e-05
stellar_native_35942,1,120,1e-05
stellar_native_35943,1,120,1e-05
stellar_native_35944,1,120,1e-05
stellar_native_35945,1,120,1e-05
stellar_native_35946,1,120,1e-05
stellar_native_35947,1,120,1e-05
stellar_native_35948,1,120,1e-05
stellar_native_35949,1,120,1e-05
stellar_native_35950,1,120,1e-05
stellar_native_35951,1,120,1e-05
stellar_native_35952,1,120,1e-05
stellar_native_35953,1,120,1e-05
stellar_native_35954,1,120,1e-05
stellar_native_35955,1,120,1e-05
stellar_native_35956,1,120,1e-05
stellar_native_35957,1,120,1e-05
stellar_native_35958,1,120,1e-05
stellar_native_35959,1,120,1e-05
stellar_native_35960,1,120,1e-05
stellar_native_35961,1,120,1e-05
stellar_native_35962,1,120,1e-05
stellar_native_35963,1,120,1e-05
stellar_native_35964,1,120,1e-05
stellar_native_35965,1,120,1e-05
stellar_native_35966,1,120,1e-05
stellar_native_35967,1,120,1e-05
stellar_native_35968,1,120,1e-05
stellar_native_35969,1,120,1e-05
stellar_native_35970,1,120,1e-05
stellar_native_35971,1,120,1e-05
stellar_native_35972,1,120,1e-05
stellar_native_35973,1,120,1e-05
stellar_native_35974,1,120,1e-05
stellar_native_35975,1,120,1e-05
stellar_native_35976,1,120,1e-05
stellar_native_35977,1,120,1e-05
stellar_native_35978,1,120,1e-05
stellar_native_35979,1,120,1e-05
stellar_native_35980,1,120,1e-05
stellar_native_35981,1,120,1e-05
stellar_native_35982,1,120,1e-05
stellar_native_35983,1,120,1e-05
stellar_native_35984,1,120,1e-05
stellar_native_35985,1,120,1e-05
stellar_native_35986,1,120,1e-05
stellar_native_35987,1,120,1e-05
stellar_native_35988,1,120,1e-05
stellar_native_35989,1,120,1e-05
stellar_native_35990,1,120,1e-05
stellar_native_35991,1,120,1e-05
stellar_native_35992,1,120,1e-05
stellar_native_35993,1,120,1e-05
stellar_native_35994,1,120,1e-05
stellar_native_35995,1,120,1e-05
stellar_native_35996,1,120,1e-05
stellar_native_35997,1,120,1e-05
stellar_native_35998,1,120,1e-05
stellar_native_35999,1,120,1e-05
stellar_native_36000,1,120,1e-05
stellar_native_36001,1,120,1e-05
stellar_native_36002,1,120,1e-05
stellar_native_36003,1,120,1e-05
stellar_native_36004,1,120,1e-05
stellar_native_36005,1,120,1e-05
stellar_native_36006,1,120,1e-05
stellar_native_36007,1,120,1e-05
stellar_native_36008,1,120,1e-05
stellar_native_36009,1,120,1e-05
stellar_native_36010,1,120,1e-05
stellar_native_36011,1,120,1e-05
stellar_native_36012,1,120,1e-05
stellar_native_36013,1,120,1e-05
stellar_native_36014,1,120,1e-05
stellar_native_36015,1,120,1e-05
stellar_native_36016,1,120,1e-05
stellar_native_36017,1,120,1e-05
stellar_native_36018,1,120,1e-05
stellar_native_36019,1,120,1e-05
stellar_native_36020,1,120,1e-05
stellar_native_36021,1,120,1e-05
stellar_native_36022,1,120,1e-05
stellar_native_36023,1,120,1e-05
stellar_native_36024,1,120,1e-05
stellar_native_36025,1,120,1e-05
stellar_native_36026,1,120,1e-05
stellar_native_36027,1,120,1e-05
stellar_native_36028,1,120,1e-05
stellar_native_36029,1,120,1e-05
stellar_native_36030,1,120,1e-05
stellar_native_36031,1,120,1e-05
stellar_native_36032,1,120,1e-05
stellar_native_36033,1,120,1e-05
stellar_native_36034,1,120,1e-05
stellar_native_36035,1,120,1e-05
stellar_native_36036,1,120,1e-05
stellar_native_36037,1,120,1e-05
stellar_native_36038,1,120,1e-05
stellar_native_36039,1,120,1e-05
stellar_native_36040,1,120,1e-05
stellar_native_36041,1,120,1e-05
stellar_native_36042,1,120,1e-05
stellar_native_36043,1,120,1e-05
stellar_native_36044,1,120,1e-05
stellar_native_36045,1,120,1e-05
stellar_native_36046,1,120,1e-05
stellar_native_36047,1,120,1e-05
stellar_native_36048,1,120,1e-05
stellar_native_36049,1,120,1e-05
stellar_native_36050,1,120,1e-05
stellar_native_36051,1,120,1e-05
stellar_native_36052,1,120,1e-05
stellar_native_36053,1,120,1e-05
stellar_native_36054,1,120,1e-05
stellar_native_36055,1,120,1e-05
stellar_native_36056,1,120,1e-05
stellar_native_36057,1,120,1e-05
stellar_native_36058,1,120,1e-05
stellar_native_36059,1,120,1e-05
stellar_native_36060,1,120,1e-05
stellar_native_36061,1,120,1e-05
stellar_native_36062,1,120,1e-05
stellar_native_36063,1,120,1e-05
stellar_native_36064,1,120,1e-05
stellar_native_36065,1,120,1e-05
stellar_native_36066,1,120,1e-05
stellar_native_36067,1,120,1e-05
stellar_native_36068,1,120,1e-05
stellar_native_36069,1,120,1e-05
stellar_native_36070,1,120,1e-05
stellar_native_36071,1,120,1e-05
stellar_native_36072,1,120,1e-05
stellar_native_36073,1,120,1e-05
stellar_native_36074,1,120,1e-05
stellar_native_36075,1,120,1e-05
stellar_native_36076,1,120,1e-05
stellar_native_36077,1,120,1e-05
stellar_native_36078,1,120,1e-05
stellar_native_36079,1,120,1e-05
stellar_native_36080,1,120,1e-05
stellar_native_36081,1,120,1e-05
stellar_native_36082,1,120,1e-05
stellar_native_36083,1,120,1e-05
stellar_native_36084,1,120,1e-05
stellar_native_36085,1,120,1e-05
stellar_native_36086,1,120,1e-05
stellar_native_36087,1,120,1e-05
stellar_native_36088,1,120,1e-05
stellar_native_36089,1,120,1e-05
stellar_native_36090,1,120,1e-05
stellar_native_36091,1,120,1e-05
stellar_native_36092,1,120,1e-05
stellar_native_36093,1,120,1e-05
stellar_native_36094,1,120,1e-05
stellar_native_36095,1,120,1e-05
stellar_native_36096,1,120,1e-05
stellar_native_36097,1,120,1e-05
stellar_native_36098,1,120,1e-05
stellar_native_36099,1,120,1e-05
stellar_native_36100,1,120,1e-05
stellar_native_36101,1,120,1e-05
stellar_native_36102,1,120,1e-05
stellar_native_36103,1,120,1e-05
stellar_native_36104,1,120,1e-05
stellar_native_36105,1,120,1e-05
stellar_native_36106,1,120,1e-05
stellar_native_36107,1,120,1e-05
stellar_native_36108,1,120,1e-05
stellar_native_36109,1,120,1e-05
stellar_native_36110,1,120,1e-05
stellar_native_36111,1,120,1e-05
stellar_native_36112,1,120,1e-05
stellar_native_36113,1,120,1e-05
stellar_native_36114,1,120,1e-05
stellar_native_36115,1,120,1e-05
stellar_native_36116,1,120,1e-05
stellar_native_36117,1,120,1e-05
stellar_native_36118,1,120,1e-05
stellar_native_36119,1,120,1e-05
stellar_native_36120,1,120,1e-05
stellar_native_36121,1,120,1e-05
stellar_native_36122,1,120,1e-05
stellar_native_36123,1,120,1e-05
stellar_native_36124,1,120,1e-05
stellar_native_36125,1,120,1e-05
stellar_native_36126,1,120,1e-05
stellar_native_36127,1,120,1e-05
stellar_native_36128,1,120,1e-05
stellar_native_36129,1,120,1e-05
stellar_native_36130,1,120,1e-05
stellar_native_36131,1,120,1e-05
stellar_native_36132,1,120,1e-05
stellar_native_36133,1,120,1e-05
stellar_native_36134,1,120,1e-05
stellar_native_36135,1,120,1e-05
stellar_native_36136,1,120,1e-05
stellar_native_36137,1,120,1e-05
stellar_native_36138,1,120,1e-05
stellar_native_36139,1,120,1e-05
stellar_native_36140,1,120,1e-05
stellar_native_36141,1,120,1e-05
stellar_native_36142,1,120,1e-05
stellar_native_36143,1,120,1e-05
stellar_native_36144,1,120,1e-05
stellar_native_36145,1,120,1e-05
stellar_native_36146,1,120,1e-05
stellar_native_36147,1,120,1e-05
stellar_native_36148,1,120,1e-05
stellar_native_36149,1,120,1e-05
stellar_native_36150,1,120,1e-05
stellar_native_36151,1,120,1e-05
stellar_native_36152,1,120,1e-05
stellar_native_36153,1,120,1e-05
stellar_native_36154,1,120,1e-05
stellar_native_36155,1,120,1e-05
stellar_native_36156,1,120,1e-05
stellar_native_36157,1,120,1e-05
stellar_native_36158,1,120,1e-05
stellar_native_36159,1,120,1e-05
stellar_native_36160,1,120,1e-05
stellar_native_36161,1,120,1e-05
stellar_native_36162,1,120,1e-05
stellar_native_36163,1,120,1e-05
stellar_native_36164,1,120,1e-05
stellar_native_36165,1,120,1e-05
stellar_native_36166,1,120,1e-05
stellar_native_36167,1,120,1e-05
stellar_native_36168,1,120,1e-05
stellar_native_36169,1,120,1e-05
stellar_native_36170,1,120,1e-05
stellar_native_36171,1,120,1e-05
stellar_native_36172,1,120,1e-05
stellar_native_36173,1,120,1e-05
stellar_native_36174,1,120,1e-05
stellar_native_36175,1,120,1e-05
stellar_native_36176,1,120,1e-05
stellar_native_36177,1,120,1e-05
stellar_native_36178,1,120,1e-05
stellar_native_36179,1,120,1e-05
stellar_native_36180,1,120,1e-05
stellar_native_36181,1,120,1e-05
stellar_native_36182,1,120,1e-05
stellar_native_36183,1,120,1e-05
stellar_native_36184,1,120,1e-05
stellar_native_36185,1,120,1e-05
stellar_native_36186,1,120,1e-05
stellar_native_36187,1,120,1e-05
stellar_native_36188,1,120,1e-05
stellar_native_36189,1,120,1e-05
stellar_native_36190,1,120,1e-05
stellar_native_36191,1,120,1e-05
stellar_native_36192,1,120,1e-05
stellar_native_36193,1,120,1e-05
stellar_native_36194,1,120,1e-05
stellar_native_36195,1,120,1e-05
stellar_native_36196,1,120,1e-05
stellar_native_36197,1,120,1e-05
stellar_native_36198,1,120,1e-05
stellar_native_36199,1,120,1e-05
stellar_native_36200,1,120,1e-05
stellar_native_36201,1,120,1e-05
stellar_native_36202,1,120,1e-05
stellar_native_36203,1,120,1e-05
stellar_native_36204,1,120,1e-05
stellar_native_36205,1,120,1e-05
stellar_native_36206,1,120,1e-05
stellar_native_36207,1,120,1e-05
stellar_native_36208,1,120,1e-05
stellar_native_36209,1,120,1e-05
stellar_native_36210,1,120,1e-05
stellar_native_36211,1,120,1e-05
stellar_native_36212,1,120,1e-05
stellar_native_36213,1,120,1e-05
stellar_native_36214,1,120,1e-05
stellar_native_36215,1,120,1e-05
stellar_native_36216,1,120,1e-05
stellar_native_36217,1,120,1e-05
stellar_native_36218,1,120,1e-05
stellar_native_36219,1,120,1e-05
stellar_native_36220,1,120,1e-05
stellar_native_36221,1,120,1e-05
stellar_native_36222,1,120,1e-05
stellar_native_36223,1,120,1e-05
stellar_native_36224,1,120,1e-05
stellar_native_36225,1,120,1e-05
stellar_native_36226,1,120,1e-05
stellar_native_36227,1,120,1e-05
stellar_native_36228,1,120,1e-05
stellar_native_36229,1,120,1e-05
stellar_native_36230,1,120,1e-05
stellar_native_36231,1,120,1e-05
stellar_native_36232,1,120,1e-05
stellar_native_36233,1,120,1e-05
stellar_native_36234,1,120,1e-05
stellar_native_36235,1,120,1e-05
stellar_native_36236,1,120,1e-05
stellar_native_36237,1,120,1e-05
stellar_native_36238,1,120,1e-05
stellar_native_36239,1,120,1e-05
stellar_native_36240,1,120,1e-05
stellar_native_36241,1,120,1e-05
stellar_native_36242,1,120,1e-05
stellar_native_36243,1,120,1e-05
stellar_native_36244,1,120,1e-05
stellar_native_36245,1,120,1e-05
stellar_native_36246,1,120,1e-05
stellar_native_36247,1,120,1e-05
stellar_native_36248,1,120,1e-05
stellar_native_36249,1,120,1e-05
stellar_native_36250,1,120,1e-05
stellar_native_36251,1,120,1e-05
stellar_native_36252,1,120,1e-05
stellar_native_36253,1,120,1e-05
stellar_native_36254,1,120,1e-05
stellar_native_36255,1,120,1e-05
stellar_native_36256,1,120,1e-05
stellar_native_36257,1,120,1e-05
stellar_native_36258,1,120,1e-05
stellar_native_36259,1,120,1e-05
stellar_native_36260,1,120,1e-05
stellar_native_36261,1,120,1e-05
stellar_native_36262,1,120,1e-05
stellar_native_36263,1,120,1e-05
stellar_native_36264,1,120,1e-05
stellar_native_36265,1,120,1e-05
stellar_native_36266,1,120,1e-05
stellar_native_36267,1,120,1e-05
stellar_native_36268,1,120,1e-05
stellar_native_36269,1,120,1e-05
stellar_native_36270,1,120,1e-05
stellar_native_36271,1,120,1e-05
stellar_native_36272,1,120,1e-05
stellar_native_36273,1,120,1e-05
stellar_native_36274,1,120,1e-05
stellar_native_36275,1,120,1e-05
stellar_native_36276,1,120,1e-05
stellar_native_36277,1,120,1e-05
stellar_native_36278,1,120,1e-05
stellar_native_36279,1,120,1e-05
stellar_native_36280,1,120,1e-05
stellar_native_36281,1,120,1e-05
stellar_native_36282,1,120,1e-05
stellar_native_36283,1,120,1e-05
stellar_native_36284,1,120,1e-05
stellar_native_36285,1,120,1e-05
stellar_native_36286,1,120,1e-05
stellar_native_36287,1,120,1e-05
stellar_native_36288,1,120,1e-05
stellar_native_36289,1,120,1e-05
stellar_native_36290,1,120,1e-05
stellar_native_36291,1,120,1e-05
stellar_native_36292,1,120,1e-05
stellar_native_36293,1,120,1e-05
stellar_native_36294,1,120,1e-05
stellar_native_36295,1,120,1e-05
stellar_native_36296,1,120,1e-05
stellar_native_36297,1,120,1e-05
stellar_native_36298,1,120,1e-05
stellar_native_36299,1,120,1e-05
stellar_native_36300,1,120,1e-05
stellar_native_36301,1,120,1e-05
stellar_native_36302,1,120,1e-05
stellar_native_36303,1,120,1e-05
stellar_native_36304,1,120,1e-05
stellar_native_36305,1,120,1e-05
stellar_native_36306,1,120,1e-05
stellar_native_36307,1,120,1e-05
stellar_native_36308,1,120,1e-05
stellar_native_36309,1,120,1e-05
stellar_native_36310,1,120,1e-05
stellar_native_36311,1,120,1e-05
stellar_native_36312,1,120,1e-05
stellar_native_36313,1,120,1e-05
stellar_native_36314,1,120,1e-05
stellar_native_36315,1,120,1e-05
stellar_native_36316,1,120,1e-05
stellar_native_36317,1,120,1e-05
stellar_native_36318,1,120,1e-05
stellar_native_36319,1,120,1e-05
stellar_native_36320,1,120,1e-05
stellar_native_36321,1,120,1e-05
stellar_native_36322,1,120,1e-05
stellar_native_36323,1,120,1e-05
stellar_native_36324,1,120,1e-05
stellar_native_36325,1,120,1e-05
stellar_native_36326,1,120,1e-05
stellar_native_36327,1,120,1e-05
stellar_native_36328,1,120,1e-05
stellar_native_36329,1,120,1e-05
stellar_native_36330,1,120,1e-05
stellar_native_36331,1,120,1e-05
stellar_native_36332,1,120,1e-05
stellar_native_36333,1,120,1e-05
stellar_native_36334,1,120,1e-05
stellar_native_36335,1,120,1e-05
stellar_native_36336,1,120,1e-05
stellar_native_36337,1,120,1e-05
stellar_native_36338,1,120,1e-05
stellar_native_36339,1,120,1e-05
stellar_native_36340,1,120,1e-05
stellar_native_36341,1,120,1e-05
stellar_native_36342,1,120,1e-05
stellar_native_36343,1,120,1e-05
stellar_native_36344,1,120,1e-05
stellar_native_36345,1,120,1e-05
stellar_native_36346,1,120,1e-05
stellar_native_36347,1,120,1e-05
stellar_native_36348,1,120,1e-05
stellar_native_36349,1,120,1e-05
stellar_native_36350,1,120,1e-05
stellar_native_36351,1,120,1e-05
stellar_native_36352,1,120,1e-05
stellar_native_36353,1,120,1e-05
stellar_native_36354,1,120,1e-05
stellar_native_36355,1,120,1e-05
stellar_native_36356,1,120,1e-05
stellar_native_36357,1,120,1e-05
stellar_native_36358,1,120,1e-05
stellar_native_36359,1,120,1e-05
stellar_native_36360,1,120,1e-05
stellar_native_36361,1,120,1e-05
stellar_native_36362,1,120,1e-05
stellar_native_36363,1,120,1e-05
stellar_native_36364,1,120,1e-05
stellar_native_36365,1,120,1e-05
stellar_native_36366,1,120,1e-05
stellar_native_36367,1,120,1e-05
stellar_native_36368,1,120,1e-05
stellar_native_36369,1,120,1e-05
stellar_native_36370,1,120,1e-05
stellar_native_36371,1,120,1e-05
stellar_native_36372,1,120,1e-05
stellar_native_36373,1,120,1e-05
stellar_native_36374,1,120,1e-05
stellar_native_36375,1,120,1e-05
stellar_native_36376,1,120,1e-05
stellar_native_36377,1,120,1e-05
stellar_native_36378,1,120,1e-05
stellar_native_36379,1,120,1e-05
stellar_native_36380,1,120,1e-05
stellar_native_36381,1,120,1e-05
stellar_native_36382,1,120,1e-05
stellar_native_36383,1,120,1e-05
stellar_native_36384,1,120,1e-05
stellar_native_36385,1,120,1e-05
stellar_native_36386,1,120,1e-05
stellar_native_36387,1,120,1e-05
stellar_native_36388,1,120,1e-05
stellar_native_36389,1,120,1e-05
stellar_native_36390,1,120,1e-05
stellar_native_36391,1,120,1e-05
stellar_native_36392,1,120,1e-05
stellar_native_36393,1,120,1e-05
stellar_native_36394,1,120,1e-05
stellar_native_36395,1,120,1e-05
stellar_native_36396,1,120,1e-05
stellar_native_36397,1,120,1e-05
stellar_native_36398,1,120,1e-05
stellar_native_36399,1,120,1e-05
stellar_native_36400,1,120,1e-05
stellar_native_36401,1,120,1e-05
stellar_native_36402,1,120,1e-05
stellar_native_36403,1,120,1e-05
stellar_native_36404,1,120,1e-05
stellar_native_36405,1,120,1e-05
stellar_native_36406,1,120,1e-05
stellar_native_36407,1,120,1e-05
stellar_native_36408,1,120,1e-05
stellar_native_36409,1,120,1e-05
stellar_native_36410,1,120,1e-05
stellar_native_36411,1,120,1e-05
stellar_native_36412,1,120,1e-05
stellar_native_36413,1,120,1e-05
stellar_native_36414,1,120,1e-05
stellar_native_36415,1,120,1e-05
stellar_native_36416,1,120,1e-05
stellar_native_36417,1,120,1e-05
stellar_native_36418,1,120,1e-05
stellar_native_36419,1,120,1e-05
stellar_native_36420,1,120,1e-05
stellar_native_36421,1,120,1e-05
stellar_native_36422,1,120,1e-05
stellar_native_36423,1,120,1e-05
stellar_native_36424,1,120,1e-05
stellar_native_36425,1,120,1e-05
stellar_native_36426,1,120,1e-05
stellar_native_36427,1,120,1e-05
stellar_native_36428,1,120,1e-05
stellar_native_36429,1,120,1e-05
stellar_native_36430,1,120,1e-05
stellar_native_36431,1,120,1e-05
stellar_native_36432,1,120,1e-05
stellar_native_36433,1,120,1e-05
stellar_native_36434,1,120,1e-05
stellar_native_36435,1,120,1e-05
stellar_native_36436,1,120,1e-05
stellar_native_36437,1,120,1e-05
stellar_native_36438,1,120,1e-05
stellar_native_36439,1,120,1e-05
stellar_native_36440,1,120,1e-05
stellar_native_36441,1,120,1e-05
stellar_native_36442,1,120,1e-05
stellar_native_36443,1,120,1e-05
stellar_native_36444,1,120,1e-05
stellar_native_36445,1,120,1e-05
stellar_native_36446,1,120,1e-05
stellar_native_36447,1,120,1e-05
stellar_native_36448,1,120,1e-05
stellar_native_36449,1,120,1e-05
stellar_native_36450,1,120,1e-05
stellar_native_36451,1,120,1e-05
stellar_native_36452,1,120,1e-05
stellar_native_36453,1,120,1e-05
stellar_native_36454,1,120,1e-05
stellar_native_36455,1,120,1e-05
stellar_native_36456,1,120,1e-05
